oxidizer,fuel,of_ratio,Pc_psia,eps,Pamb_psia,Isp_s,Tc_R,MW,gamma
LOX,RP-1,2.14817744554823,864.9727763792324,19.17922316622164,4.761499138701146,315.79895905311207,6252.498091558859,21.587375519186523,1.158040235642473
LOX,RP-1,2.98869399485545,1561.9187590486142,95.77375230939448,1.6385325230518768,356.01373263227424,6794.8280782948905,24.84355582060175,1.133754836175986
LOX,RP-1,3.7386183748822175,793.8943769300754,12.248535068509103,10.800831156844879,286.736483104631,6523.801551974999,26.32816694141923,1.1277246495056752
LOX,RP-1,2.720377683412093,1604.1344149363522,20.662981325893266,4.65479436780891,334.5925550721353,6775.857538485346,24.04432011902155,1.1372442634911737
LOX,RP-1,2.4559971744103604,2852.369803152374,62.42288522534027,12.297953876687405,313.75289930492926,6808.699160475223,23.254752594829576,1.1481935094687568
LOX,RP-1,3.658820673683433,1708.9263021785998,60.065452430026276,3.149184176356832,335.7167036711379,6748.80569697652,26.464542623277758,1.1311235019779873
LOX,RP-1,2.0704313216150583,958.38574695596,30.129477238938744,13.565161442933418,273.4350613066049,6153.895978241222,21.2136112948021,1.1664674626481484
LOX,RP-1,3.102004578189025,1686.0964069805825,72.48523194192185,10.253120501825055,287.67014749268907,6814.405477798694,25.178434304330157,1.1332197510589719
LOX,RP-1,3.752445823579057,941.8148020304635,80.52609307136237,4.0631877459027015,296.98191549457374,6567.8236586516205,26.419812253739206,1.1284439858000315
LOX,RP-1,3.3082065681465727,1511.275275655569,14.11881877379456,11.655627242928473,309.09208747508666,6766.429881168407,25.64962616919117,1.131639008911213
LOX,RP-1,2.0305159309252336,398.2233512947889,36.50110240959859,8.293290400300439,258.50239208927496,5954.234843652601,20.866298475560153,1.1614551225323315
LOX,RP-1,2.4586047021033233,816.6064671536989,63.557802628519795,7.688129364950228,275.63227368090577,6510.214521097321,22.909089634774748,1.1398859370994614
LOX,RP-1,2.9426872471365533,2366.2866788883816,46.43694520512783,0.5974072715802249,360.2910409422029,6911.708318511543,24.868086098155896,1.1360436390228972
LOX,RP-1,3.6746313143572755,917.0989497171777,53.99212181711401,12.564000153410964,252.9881360763895,6573.893249338113,26.25561132149373,1.128455026412781
LOX,RP-1,2.6435835495773516,2718.5355675121123,9.291063248506541,10.100413847997622,320.7735726230732,6895.741713220006,23.959943684064235,1.141600053013724
LOX,RP-1,2.9062985376148758,1743.2839526444873,67.28393956079113,6.858546963028971,320.64314317688695,6823.212160328496,24.649019818483964,1.135054645306133
LOX,RP-1,2.373798138727169,546.640902513614,8.9208459898105,2.2749417245779227,315.3017618546448,6367.366372246564,22.470091507334356,1.1403713026599276
LOX,RP-1,2.6090976924728086,2309.958106585491,44.48077059783689,14.223443551742838,310.2508859320191,6840.11578386921,23.78308946100608,1.1415932184293103
LOX,RP-1,3.4807542490500167,1629.1216809705518,67.54712660071351,2.29256437316607,343.7717355000935,6764.902846358205,26.071192891666144,1.1313442777445424
LOX,RP-1,2.680641238012603,714.0794145662323,46.19216415186035,8.641928083104881,270.7637541040259,6549.762249844746,23.64504333584382,1.1337432055892946
LOX,RP-1,2.1899652623326076,1356.7269690131907,99.49485026184801,10.755187371486674,281.5515600900522,6388.043469109947,21.8787245982339,1.158755818328757
LOX,RP-1,3.5079525246506447,645.7407255616864,14.174693731877372,0.20666280269221704,321.5086350678907,6503.257906159873,25.77710071425785,1.1272931990542343
LOX,RP-1,2.2462328697796172,1773.553793477203,55.10925139590185,6.982853597175363,315.5592908106433,6508.320116663605,22.20484209908809,1.1567681818224367
LOX,RP-1,3.2384072141410076,1887.9977530389376,47.83396301868613,13.26243806961897,298.509743432641,6837.225232713438,25.56802492028904,1.1329022363345371
LOX,RP-1,3.456768380360219,1662.5518343988895,40.58423532162243,11.943291124411855,299.4343102878266,6774.216741065908,26.026435353443034,1.131500782412994
LOX,RP-1,2.40219604268791,2594.398930495357,86.2772299605668,10.843188652315446,305.57592225899623,6745.063520486219,23.001764525671966,1.150102235387879
LOX,RP-1,2.9169856255488007,1903.430725933073,40.14171760594546,8.17499391825914,327.83661759160054,6848.645343763208,24.712514348744428,1.1353397393741205
LOX,RP-1,2.2935585605129925,1874.0092760370221,11.895865368768032,3.5730730350876914,325.65935435012256,6572.754750268781,22.4382803287803,1.1539237056672524
LOX,RP-1,3.271375273851327,1438.491547274398,19.46776426336918,9.087510793461202,315.12547450331834,6756.328780507618,25.542754487871015,1.1315911360986493
LOX,RP-1,3.5118009959178256,357.484903241142,21.05476817962047,3.8703235205118616,290.69860690012945,6342.558861390094,25.57023900615999,1.1246592923623495
LOX,RP-1,3.699985101708724,2993.904215338269,6.761154213739779,12.091184762406419,298.6483881220676,6898.37480378262,26.771575451178403,1.1333309343057405
LOX,RP-1,2.844910503543324,1753.6334899520025,9.636327696276005,6.948363055082099,318.49503905254335,6819.863977433602,24.468190286280212,1.1358053541262474
LOX,RP-1,2.036251229969396,1637.2296189268022,21.909656012614064,4.119286961895836,323.6705298979949,6167.2292053895435,21.108909566816333,1.175809028518429
LOX,RP-1,2.205153672983578,2469.362240284262,18.064112471445682,13.752901827574794,317.9201717553564,6513.782393660432,22.070503442116472,1.1630280813233012
LOX,RP-1,2.062308548846823,1916.978310839316,87.99676920767786,2.6108175097598423,332.09224513096797,6237.7691650769775,21.27459947975536,1.1745195001000366
LOX,RP-1,3.0751644730520007,1134.251675308481,88.96976052398159,12.430173706755939,265.03623350026163,6702.866781677436,24.958887196610284,1.1316579460402598
